firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,gameDate,fantasyScore,points_MA3,reboundsTotal_MA3,assists_MA3,steals_MA3,blocks_MA3,turnovers_MA3,fantasyScore_MA3,numMinutes_MA3,points_MA5,reboundsTotal_MA5,assists_MA5,steals_MA5,blocks_MA5,turnovers_MA5,fantasyScore_MA5,numMinutes_MA5,points_MA10,reboundsTotal_MA10,assists_MA10,steals_MA10,blocks_MA10,turnovers_MA10,fantasyScore_MA10,numMinutes_MA10,fantasyScore_last1games,points_last1games,fantasyScore_last3games,points_last3games,fantasyScore_last5games,points_last5games,fantasyScore_momentum,year,points_season_avg,reboundsTotal_season_avg,assists_season_avg,steals_season_avg,blocks_season_avg,turnovers_season_avg,fantasyScore_season_avg,numMinutes_season_avg,points_career_avg,reboundsTotal_career_avg,assists_career_avg,steals_career_avg,blocks_career_avg,turnovers_career_avg,fantasyScore_career_avg,numMinutes_career_avg,minutes_MA5,minutes_trend,usage_rate_approx,usage_rate_MA5,fg_efficiency,fg_efficiency_MA5,games_played,is_home,days_rest,is_back_to_back,day_of_week,is_weekend,month,is_playoff_season,is_win,opponent_encoded,team_encoded,vs_opponent_avg,team_avg_fantasy,team_avg_fantasy_MA5,predicted_fantasy_score,Player,Game,Game_Date
Jabari,Smith Jr.,1631095,22500422,2025-12-23 17:30:00,Houston,Rockets,LA,Clippers,,,,0.0,0,0,31.58,16.0,1.0,0.0,0.0,13.0,6.0,0.462,10.0,4.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,-19.0,2025-12-23 17:30:00,18.7,17.0,3.0,1.5,1.0,0.0,0.0,24.85,33.92,17.0,3.0,1.5,1.0,0.0,0.0,24.85,33.92,17.0,3.0,1.5,1.0,0.0,0.0,24.85,33.92,31.0,18.0,31.0,18.0,31.0,18.0,-6.15,2025,18.0,5.0,2.0,2.0,0.0,0.0,31.0,36.26,18.0,5.0,2.0,2.0,0.0,0.0,31.0,36.26,33.92,-2.34,0.41035353535353536,0.4251987698769877,0.4580152671755725,0.4153430373144943,2,0,2.0,0,1,0,12,0,0,0,2,0.0,15.761538461538462,15.761538461538462,18.760475379997036,Jabari Smith Jr.,Clippers vs Rockets,2025-12-23 17:30:00
Tari,Eason,1631106,22500422,2025-12-23 17:30:00,Houston,Rockets,LA,Clippers,,,,0.0,0,0,18.19,7.0,0.0,1.0,0.0,7.0,3.0,0.429,5.0,1.0,0.2,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,-16.0,2025-12-23 17:30:00,15.0,11.5,4.0,1.5,0.5,0.5,0.0,20.55,16.755000000000003,11.5,4.0,1.5,0.5,0.5,0.0,20.55,16.755000000000003,11.5,4.0,1.5,0.5,0.5,0.0,20.55,16.755000000000003,26.1,16.0,26.1,16.0,26.1,16.0,-5.550000000000001,2025,16.0,3.0,3.0,1.0,0.0,0.0,26.1,15.32,16.0,3.0,3.0,1.0,0.0,0.0,26.1,15.32,16.755000000000003,1.4350000000000005,0.38272279934390374,0.45076477191579106,0.4225352112676057,0.5816379760041732,2,0,2.0,0,1,0,12,0,0,0,2,0.0,15.761538461538462,15.761538461538462,14.949898337156604,Tari Eason,Clippers vs Rockets,2025-12-23 17:30:00
JD,Davison,1631120,22500422,2025-12-23 17:30:00,Houston,Rockets,LA,Clippers,,,,0.0,0,0,5.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2025-12-23 17:30:00,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.25,5.15,0.0,0.0,0.5,0.0,0.0,0.5,0.25,5.15,0.0,0.0,0.5,0.0,0.0,0.5,0.25,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,2,0,2.0,0,1,0,12,0,0,0,2,0.0,15.761538461538462,15.761538461538462,0.7305368386475252,JD Davison,Clippers vs Rockets,2025-12-23 17:30:00
Amen,Thompson,1641708,22500422,2025-12-23 17:30:00,Houston,Rockets,LA,Clippers,,,,0.0,0,0,34.42,19.0,5.0,0.0,2.0,10.0,7.0,0.7,0.0,0.0,0.0,8.0,5.0,0.625,5.0,4.0,9.0,2.0,3.0,-15.0,2025-12-23 17:30:00,38.3,18.5,9.0,6.5,2.5,0.0,2.5,41.55,39.755,18.5,9.0,6.5,2.5,0.0,2.5,41.55,39.755,18.5,9.0,6.5,2.5,0.0,2.5,41.55,39.755,44.8,18.0,44.8,18.0,44.8,18.0,-3.25,2025,18.0,9.0,8.0,3.0,0.0,2.0,44.8,45.09,18.0,9.0,8.0,3.0,0.0,2.0,44.8,45.09,39.755,-5.335000000000001,0.2896871378910776,0.2554875167215954,0.6930693069306931,0.6930693069306931,2,0,2.0,0,1,0,12,0,0,0,2,0.0,15.761538461538462,15.761538461538462,38.4093847517846,Amen Thompson,Clippers vs Rockets,2025-12-23 17:30:00
Reed,Sheppard,1642263,22500422,2025-12-23 17:30:00,Houston,Rockets,LA,Clippers,,,,0.0,0,0,26.16,8.0,3.0,1.0,0.0,9.0,3.0,0.333,5.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-21.0,2025-12-23 17:30:00,15.7,11.5,1.5,3.5,0.0,0.5,1.5,18.049999999999997,29.825000000000003,11.5,1.5,3.5,0.0,0.5,1.5,18.049999999999997,29.825000000000003,11.5,1.5,3.5,0.0,0.5,1.5,18.049999999999997,29.825000000000003,20.4,15.0,20.4,15.0,20.4,15.0,-2.3499999999999996,2025,15.0,2.0,4.0,0.0,0.0,3.0,20.4,33.49,15.0,2.0,4.0,0.0,0.0,3.0,20.4,33.49,29.825000000000003,-3.665000000000001,0.3427265803503427,0.36487326338148274,0.32967032967032966,0.3175069205603557,2,0,2.0,0,1,0,12,0,0,0,2,0.0,15.761538461538462,15.761538461538462,15.849361919283636,Reed Sheppard,Clippers vs Rockets,2025-12-23 17:30:00
Kentavious,Caldwell-Pope,203484,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,19.32,11.0,3.0,0.0,1.0,7.0,3.0,0.429,4.0,1.0,0.25,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,2025-12-23 16:00:00,17.7,12.666666666666666,2.0,4.0,0.6666666666666666,0.0,2.0,20.400000000000002,22.436666666666667,12.666666666666666,2.0,4.0,0.6666666666666666,0.0,2.0,20.400000000000002,22.436666666666667,12.666666666666666,2.0,4.0,0.6666666666666666,0.0,2.0,20.400000000000002,22.436666666666667,22.6,16.0,21.75,13.5,21.75,13.5,-1.0666666666666664,2025,13.5,2.5,4.5,0.5,0.0,2.5,21.75,23.994999999999997,13.5,2.5,4.5,0.5,0.0,2.5,21.75,23.994999999999997,22.436666666666667,-2.7533333333333325,0.36045314109165805,0.3019611795943004,0.4225352112676057,0.5549141845609175,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,17.958333333333336,18.024864534035295,Kentavious Caldwell-Pope,Grizzlies vs Jazz,2025-12-23 16:00:00
Jaren,Jackson Jr.,1628991,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,30.13,21.0,2.0,3.0,1.0,16.0,9.0,0.563,4.0,2.0,0.5,2.0,1.0,0.5,7.0,0.0,7.0,3.0,4.0,3.0,2025-12-23 16:00:00,36.4,18.0,6.0,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,31.866666666666664,31.02333333333333,18.0,6.0,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,31.866666666666664,31.02333333333333,18.0,6.0,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,31.866666666666664,31.02333333333333,22.1,11.0,29.6,16.5,29.6,16.5,-0.23333333333333428,2025,16.5,5.5,2.0,2.0,0.5,1.5,29.6,31.47,16.5,5.5,2.0,2.0,0.5,1.5,29.6,31.47,31.02333333333333,-0.48666666666666697,0.5292755540853457,0.45055003253963716,0.5590062111801242,0.3975533743062501,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,19.066666666666666,36.61434786433492,Jaren Jackson Jr.,Grizzlies vs Jazz,2025-12-23 16:00:00
Jock,Landale,1629111,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,20.38,17.0,1.0,2.0,0.0,10.0,6.0,0.6,4.0,1.0,0.25,8.0,4.0,0.5,2.0,6.0,8.0,4.0,2.0,8.0,2025-12-23 16:00:00,30.1,11.0,8.666666666666666,1.6666666666666667,0.0,1.0,1.6666666666666667,24.233333333333334,23.113333333333333,11.0,8.666666666666666,1.6666666666666667,0.0,1.0,1.6666666666666667,24.233333333333334,23.113333333333333,11.0,8.666666666666666,1.6666666666666667,0.0,1.0,1.6666666666666667,24.233333333333334,23.113333333333333,25.5,11.0,21.3,8.0,21.3,8.0,4.333333333333333,2025,8.0,9.0,2.0,0.0,0.5,1.5,21.3,24.48,8.0,9.0,2.0,0.0,0.5,1.5,21.3,24.48,23.113333333333333,-1.0400000000000003,0.48828125,0.4213742465385533,0.594059405940594,0.41054654916041056,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,20.175,30.110080689802043,Jock Landale,Grizzlies vs Jazz,2025-12-23 16:00:00
Santi,Aldama,1630583,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,34.25,37.0,7.0,0.0,1.0,21.0,13.0,0.619,13.0,7.0,0.538,7.0,4.0,0.571,4.0,1.0,5.0,3.0,3.0,5.0,2025-12-23 16:00:00,52.5,27.666666666666668,7.333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335,41.13333333333333,31.363333333333333,27.666666666666668,7.333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335,41.13333333333333,31.363333333333333,27.666666666666668,7.333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335,41.13333333333333,31.363333333333333,16.9,9.0,35.45,23.0,35.45,23.0,-0.5,2025,23.0,8.5,1.5,0.5,0.5,2.0,35.45,29.919999999999998,23.0,8.5,1.5,0.5,0.5,2.0,35.45,29.919999999999998,31.363333333333333,-0.3966666666666659,0.611353711790393,0.5963746961236545,0.6161137440758293,0.5236026349589534,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,21.283333333333335,51.78433677129416,Santi Aldama,Grizzlies vs Jazz,2025-12-23 16:00:00
Christian,Koloko,1631132,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,10.01,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,2025-12-23 16:00:00,12.8,1.0,2.5,0.5,1.0,1.0,0.0,8.75,9.655000000000001,1.0,2.5,0.5,1.0,1.0,0.0,8.75,9.655000000000001,1.0,2.5,0.5,1.0,1.0,0.0,8.75,9.655000000000001,4.7,0.0,4.7,0.0,4.7,0.0,4.050000000000001,2025,0.0,1.0,1.0,0.0,1.0,0.0,4.7,9.3,0.0,1.0,1.0,0.0,1.0,0.0,4.7,9.3,9.655000000000001,0.35499999999999954,0.09891196834817013,0.04945598417408507,0.9090909090909091,0.45454545454545453,2,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,13.182469126792203,Christian Koloko,Grizzlies vs Jazz,2025-12-23 16:00:00
GG,Jackson,1641713,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,29.31,18.0,1.0,1.0,0.0,9.0,7.0,0.778,4.0,2.0,0.5,2.0,2.0,1.0,9.0,0.0,9.0,3.0,0.0,12.0,2025-12-23 16:00:00,32.3,12.0,5.5,0.5,0.5,1.0,0.5,21.849999999999998,20.805,12.0,5.5,0.5,0.5,1.0,0.5,21.849999999999998,20.805,12.0,5.5,0.5,0.5,1.0,0.5,21.849999999999998,20.805,11.4,6.0,11.4,6.0,11.4,6.0,10.45,2025,6.0,2.0,0.0,1.0,1.0,1.0,11.4,12.3,6.0,2.0,0.0,1.0,1.0,1.0,11.4,12.3,20.805,8.504999999999999,0.3060183611016661,0.3546220837766395,0.7692307692307693,0.5806938159879337,2,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,32.11375708971544,GG Jackson,Grizzlies vs Jazz,2025-12-23 16:00:00
Olivier-Maxence,Prosper,1641765,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,18.5,8.0,3.0,0.0,0.0,4.0,2.0,0.5,3.0,2.0,0.667,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,-3.0,2025-12-23 16:00:00,12.7,8.0,1.3333333333333333,2.6666666666666665,0.0,0.0,1.0,12.6,17.349999999999998,8.0,1.3333333333333333,2.6666666666666665,0.0,0.0,1.0,12.6,17.349999999999998,8.0,1.3333333333333333,2.6666666666666665,0.0,0.0,1.0,12.6,17.349999999999998,7.199999999999999,8.0,12.549999999999999,8.0,12.549999999999999,8.0,-1.7333333333333332,2025,8.0,1.5,2.5,0.0,0.0,1.0,12.549999999999999,16.775,8.0,1.5,2.5,0.0,0.0,1.0,12.549999999999999,16.775,17.349999999999998,0.7300000000000004,0.2150537634408602,0.22873991810073369,0.48780487804878053,0.6812607025500995,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,12.685148021991882,Olivier-Maxence Prosper,Grizzlies vs Jazz,2025-12-23 16:00:00
Cam,Spencer,1642285,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,32.13,11.0,13.0,0.0,0.0,8.0,4.0,0.5,6.0,2.0,0.333,2.0,1.0,0.5,3.0,0.0,3.0,2.0,1.0,1.0,2025-12-23 16:00:00,33.1,14.666666666666666,4.0,10.666666666666666,0.3333333333333333,0.0,2.3333333333333335,33.800000000000004,34.553333333333335,14.666666666666666,4.0,10.666666666666666,0.3333333333333333,0.0,2.3333333333333335,33.800000000000004,34.553333333333335,14.666666666666666,4.0,10.666666666666666,0.3333333333333333,0.0,2.3333333333333335,33.800000000000004,34.553333333333335,30.0,14.0,34.15,16.5,34.15,16.5,-1.7333333333333318,2025,16.5,4.5,9.5,0.5,0.0,3.0,34.15,35.765,16.5,4.5,9.5,0.5,0.0,3.0,34.15,35.765,34.553333333333335,-1.6433333333333333,0.24821594787465093,0.350267577923067,0.4938271604938272,0.4136426174486334,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,33.14761325514563,Cam Spencer,Grizzlies vs Jazz,2025-12-23 16:00:00
Jaylen,Wells,1642377,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,31.49,12.0,4.0,1.0,4.0,8.0,4.0,0.5,4.0,2.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,6.0,2025-12-23 16:00:00,27.2,9.333333333333334,3.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,3.0,19.5,31.936666666666667,9.333333333333334,3.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,3.0,19.5,31.936666666666667,9.333333333333334,3.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,3.0,19.5,31.936666666666667,19.8,12.0,15.65,8.0,15.65,8.0,5.233333333333333,2025,8.0,4.5,0.5,2.0,0.5,3.5,15.65,32.16,8.0,4.5,0.5,2.0,0.5,3.5,15.65,32.16,31.936666666666667,-0.17666666666666822,0.25324469768914215,0.3528014537654314,0.4938271604938272,0.3341353228950685,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,27.40702965317718,Jaylen Wells,Grizzlies vs Jazz,2025-12-23 16:00:00
Cedric,Coward,1642907,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-23 16:00:00,0.0,10.0,4.666666666666667,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,21.433333333333337,27.53,10.0,4.666666666666667,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,21.433333333333337,27.53,10.0,4.666666666666667,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,21.433333333333337,27.53,36.6,16.0,32.15,15.0,32.15,15.0,-9.233333333333333,2025,15.0,7.0,4.5,0.5,1.0,1.0,32.15,27.53,15.0,7.0,4.5,0.5,1.0,1.0,32.15,27.53,27.53,0.0,0.0,0.35012776948260815,0.0,0.3481666848003482,3,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,0.21458938354095505,Cedric Coward,Grizzlies vs Jazz,2025-12-23 16:00:00
Javon,Small,1642914,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,12.26,0.0,7.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,2025-12-23 16:00:00,13.9,0.0,2.0,7.0,1.0,0.0,1.0,13.9,12.26,0.0,2.0,7.0,1.0,0.0,1.0,13.9,12.26,0.0,2.0,7.0,1.0,0.0,1.0,13.9,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26,0.0,0.3236245954692557,0.3236245954692557,0.0,0.0,1,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,13.785666335633596,Javon Small,Grizzlies vs Jazz,2025-12-23 16:00:00
Jahmai,Mashack,1642942,22500419,2025-12-23 16:00:00,Memphis,Grizzlies,Utah,Jazz,,,,0.0,1,0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-23 16:00:00,0.0,0.0,1.0,1.0,0.5,0.0,1.0,2.7,2.855,0.0,1.0,1.0,0.5,0.0,1.0,2.7,2.855,0.0,1.0,1.0,0.5,0.0,1.0,2.7,2.855,5.4,0.0,5.4,0.0,5.4,0.0,-2.7,2025,0.0,2.0,2.0,1.0,0.0,2.0,5.4,5.5,0.0,2.0,2.0,1.0,0.0,2.0,5.4,5.5,2.855,-2.645,0.0,0.0,0.0,0.0,2,0,0.0,0,1,0,12,0,1,18,17,0.0,22.391666666666666,22.391666666666666,0.12047027624958612,Jahmai Mashack,Grizzlies vs Jazz,2025-12-23 16:00:00
Kevin,Love,201567,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,28.36,6.0,3.0,0.0,0.0,9.0,2.0,0.222,9.0,2.0,0.222,0.0,0.0,0.0,6.0,0.0,6.0,3.0,1.0,-3.0,2025-12-23 16:00:00,16.7,11.0,11.0,2.0,0.5,0.5,0.5,28.700000000000003,29.95,11.0,11.0,2.0,0.5,0.5,0.5,28.700000000000003,29.95,11.0,11.0,2.0,0.5,0.5,0.5,28.700000000000003,29.95,40.7,16.0,40.7,16.0,40.7,16.0,-12.000000000000002,2025,16.0,16.0,1.0,1.0,1.0,0.0,40.7,31.54,16.0,16.0,1.0,1.0,1.0,0.0,40.7,31.54,29.95,-1.5899999999999999,0.3162333099086437,0.34775003042840524,0.21978021978021978,0.35782399418763056,2,1,2.0,0,1,0,12,0,0,15,6,0.0,19.041666666666668,18.061666666666667,17.057749831592844,Kevin Love,Grizzlies vs Jazz,2025-12-23 16:00:00
Kyle,Anderson,203937,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1,1,0,12,0,0,15,6,0.0,19.041666666666668,18.306666666666665,0.12047027624958612,Kyle Anderson,Grizzlies vs Jazz,2025-12-23 16:00:00
Svi,Mykhailiuk,1629004,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,22.14,9.0,3.0,0.0,3.0,9.0,2.0,0.222,5.0,1.0,0.2,4.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,-3.0,2025-12-23 16:00:00,23.3,12.666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,20.7,22.293333333333333,12.666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,20.7,22.293333333333333,12.666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,20.7,22.293333333333333,7.2,6.0,19.400000000000002,14.5,19.400000000000002,14.5,-2.766666666666667,2025,14.5,2.0,1.0,0.5,0.0,0.0,19.400000000000002,22.37,14.5,2.0,1.0,0.5,0.0,0.0,19.400000000000002,22.37,22.293333333333333,-2.8033333333333332,0.40467625899280574,0.49551038262562486,0.21978021978021978,0.3419000037357525,3,1,1.0,1,1,0,12,0,0,15,6,0.0,19.041666666666668,18.55166666666667,22.974344191633236,Svi Mykhailiuk,Grizzlies vs Jazz,2025-12-23 16:00:00
Oscar,Tshiebwe,1631131,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,1,0,12,0,0,15,6,0.0,19.041666666666668,18.796666666666667,0.12047027624958612,Oscar Tshiebwe,Grizzlies vs Jazz,2025-12-23 16:00:00
Taylor,Hendricks,1641707,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,26.42,21.0,1.0,0.0,3.0,10.0,7.0,0.7,4.0,2.0,0.5,5.0,5.0,1.0,4.0,0.0,4.0,2.0,1.0,-9.0,2025-12-23 16:00:00,32.3,10.666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.0,0.3333333333333333,16.03333333333333,16.39,10.666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.0,0.3333333333333333,16.03333333333333,16.39,10.666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.0,0.3333333333333333,16.03333333333333,16.39,7.4,5.0,7.9,5.5,7.9,5.5,7.966666666666666,2025,5.5,2.0,0.0,0.0,0.0,0.0,7.9,11.375,5.5,2.0,0.0,0.0,0.0,0.0,7.9,11.375,16.39,5.346666666666667,0.37707390648567113,0.2962278162588274,0.6930693069306931,0.7110850457868088,3,1,1.0,1,1,0,12,0,0,15,6,0.0,19.041666666666668,19.041666666666668,31.971950717267518,Taylor Hendricks,Grizzlies vs Jazz,2025-12-23 16:00:00
Keyonte,George,1641718,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,34.03,24.0,4.0,0.0,1.0,12.0,6.0,0.5,8.0,4.0,0.5,9.0,8.0,0.889,2.0,0.0,2.0,2.0,2.0,-4.0,2025-12-23 16:00:00,32.4,23.666666666666668,4.666666666666667,6.666666666666667,1.3333333333333333,0.3333333333333333,3.6666666666666665,38.93333333333333,36.303333333333335,23.666666666666668,4.666666666666667,6.666666666666667,1.3333333333333333,0.3333333333333333,3.6666666666666665,38.93333333333333,36.303333333333335,23.666666666666668,4.666666666666667,6.666666666666667,1.3333333333333333,0.3333333333333333,3.6666666666666665,38.93333333333333,36.303333333333335,38.1,20.0,42.2,23.5,42.2,23.5,-4.633333333333333,2025,23.5,6.0,8.0,1.5,0.5,4.5,42.2,37.44,23.5,6.0,8.0,1.5,0.5,4.5,42.2,37.44,36.303333333333335,-2.4333333333333322,0.3515968356284793,0.43288685192528514,0.49586776859504134,0.4514375398435018,3,1,1.0,1,1,0,12,0,0,15,6,0.0,19.041666666666668,19.041666666666668,33.05671262374534,Keyonte George,Grizzlies vs Jazz,2025-12-23 16:00:00
Brice,Sensabaugh,1641729,22500419,2025-12-23 16:00:00,Utah,Jazz,Memphis,Grizzlies,,,,0.0,0,1,14.34,4.0,3.0,0.0,0.0,6.0,1.0,0.167,5.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,-2.0,2025-12-23 16:00:00,9.7,10.0,3.6666666666666665,2.0,0.3333333333333333,0.0,0.6666666666666666,17.400000000000002,20.603333333333335,10.0,3.6666666666666665,2.0,0.3333333333333333,0.0,0.6666666666666666,17.400000000000002,20.603333333333335,10.0,3.6666666666666665,2.0,0.3333333333333333,0.0,0.6666666666666666,17.400000000000002,20.603333333333335,23.7,14.0,21.25,13.0,21.25,13.0,-3.0333333333333337,2025,13.0,5.0,1.5,0.5,0.0,1.0,21.25,23.735,13.0,5.0,1.5,0.5,0.0,1.0,21.25,23.735,20.603333333333335,-3.34,0.41551246537396125,0.4334928871786398,0.1639344262295082,0.3022759654652352,3,1,1.0,1,1,0,12,0,0,15,6,0.0,19.041666666666668,19.041666666666668,9.31925280829051,Brice Sensabaugh,Grizzlies vs Jazz,2025-12-23 16:00:00
